-0.04806738259463272378 +0.18638446985605688910
-0.25825563584006261397 +0.26336164450853977170
+0.27454339477042782880 -0.06342067377494220448
-0.02573756167518109761 +0.28546093893102086891
+0.40263523742189227805 +0.25660024697630540169
+0.07359121308938637585 +0.20582550075915811982
+0.27998310872305420816 +0.12142471901765372611
+0.11650466281652682721 +0.12515149239185119345
+0.19574350094793030452 -0.09787218277707743219
+0.27572250535975945107 -0.17041759095696795701
+0.16159294495028431182 +0.21136301790719236315
-0.29785852505168874949 -0.20574855383125212338
-0.15424091582526533450 +0.08625423045320257387
+0.22045087710959987426 +0.18618533982978935359
+0.10863952000273102705 -0.28338533282200528696
+0.36681557656238505949 +0.06602923661783299814
-0.11391507839994335916 -0.20508773541609653934
+0.28070266626445455893 +0.20849104763822540187
-0.23470368953036246928 +0.15334426902642106505
+0.24182046794584177718 -0.27806082802514364705
-0.24956712513674061960 +0.38767411095555287526
-0.13873061429718180904 +0.08861296082724440248
+0.17805633378802454558 -0.07193383126366553748
+0.17895227438009475573 +0.23432434163096410584
+0.02027307517380633195 -0.22423017797121447270
-0.12589141697260436414 -0.07558567924526926607
+0.39602442439229401661 +0.02981994038200880270
+0.04864643806921664648 -0.28490138336945797226
+0.03928890198223911057 -0.02691584424882448312
+0.20532882724810141983 +0.15509455929294796439
-0.27421761158491025911 -0.23778744608670043803
-0.10679441041959220060 -0.01391426993454536465
-0.05327167075424960041 +0.11802722216051647619
-0.22017311632283637080 +0.30783891658322987128
+0.14077825831742196705 +0.18363287344996281902
+0.25622810016896258034 -0.05414985503786073906
-0.03101974553749281549 +0.38845328458070038646
+0.26227106656380289040 -0.00122602269053917468
+0.18280377341820025494 +0.05097098790436749294
-0.07892164549607599833 -0.43155304672681127354
+0.27233074417190417105 -0.07604685663448279564
-0.22011645365342913383 -0.33517621451071916150
-0.27200641234988992556 +0.04654363006817707760
+0.01889134590785540579 +0.08758976925317629725
+0.22670589815251535049 +0.24102348550357433066
+0.04575688711924003060 +0.25001526935193063572
-0.12993014895190468927 +0.18301489815002069950
+0.08566742106812907931 -0.29742770905774473800
+0.34913319729241382161 -0.34273094360945022263
+0.09110893828926119875 +0.02862703683604550520
-0.10886224471608596520 +0.30653167101904288394
-0.22096587977484083432 +0.05987401448684448457
+0.03486386195858437453 -0.26336027538612977184
+0.38123226056367098824 -0.17224884178906579857
+0.06583742963125482905 +0.34631611981241711140
-0.41819465880981099293 +0.05144583711545297477
-0.09929801711404645514 +0.22781595502170537415
-0.36026622865902407922 -0.10102069998114571181
+0.05769978984120061050 +0.13215028300101572256
+0.19853803369066180817 -0.25955524710835098379
+0.26644544876045395121 +0.12733178128647693050
+0.06109130412439423008 +0.07609255135654213742
-0.28007919003457376617 -0.08204525471502782663
-0.16635660553570791320 +0.37324623902592429792
+0.04203084581016547361 -0.08165445767232326624
+0.19200394811434062792 +0.25741062137042858282
-0.04715324768297168845 -0.22262553682045249648
-0.39003358739236226871 +0.26779048805370420094
-0.05212579920676801981 -0.28409100358990202473
+0.41914982474637813015 -0.15911848331468547713
+0.06441192785514376906 -0.00848758246665431981
-0.30690821547552543658 +0.48275877052123622457
+0.26281025341914010518 -0.25851739753421587587
-0.01750863566512494973 -0.18918243489717911920
-0.14936322773158466903 +0.07947417239235204933
+0.24662747322767103464 +0.02927923385231306908
+0.35728829508609494248 +0.08804987430261740355
-0.11389790824477097342 +0.29171899579109444867
+0.03855633479123998786 +0.43715392296216359913
-0.33270597002252033647 +0.00221262296552870996
+0.09095670203815919841 +0.29340567091434721636
+0.39510494902892545621 +0.04962609071958845597
+0.13595076687975859997 -0.29198575334577026030
-0.03701165398382455507 -0.17154552773121178877
+0.29553386132542908138 +0.45202126938110465115
-0.16571941820059393757 -0.01571936022607423045
-0.02575104186553367480 -0.07713429969268625896
-0.08444903106758183675 +0.16228130399562246122
-0.35434609324792981644 -0.20637481276139879594
+0.05183465785488589050 -0.09430643048321152300
+0.21788864952452569046 +0.34685342802536128781
+0.15139123915531249587 -0.07373711942214450366
-0.14330925404263084033 +0.17364060196489794485
+0.31211085346878086888 -0.17660648018385216584
-0.02631804746740257217 +0.02774710895497672913
-0.32898299863610608318 +0.05003028511820956092
+0.13895124458668572931 +0.08610917933516720746
-0.19350378015242641894 -0.18403186764047391177
-0.31142411127390617898 +0.31767127699182329259
-0.00817014465820503633 +0.16743114468473674350
-0.10949330291717745967 +0.15730177084268298637
+0.38428249855807533608 +0.07699178610660600830
-0.01766203437709074064 +0.10024902154330311843
-0.32547115049545155552 -0.35533212100618166707
+0.15148670305707179207 +0.19697930655854140047
-0.02699026676983462547 -0.09292064806513750108
+0.04355477362718268575 -0.42951286502998586858
-0.11391718995359406685 +0.04408251076082680964
+0.21217279003596961617 -0.04618567886039776083
+0.15064174323595697080 -0.21761444459967033138
+0.06227808593596689812 +0.19773902861210895798
-0.13427299522641239493 -0.18737731445157151944
-0.20170195874363361366 +0.12251073789604244313
-0.13357584466592908878 -0.27024003340881191937
+0.24416615836464511391 +0.26700233167468190310
+0.02580576595240030580 +0.01115920582530971483
+0.39061774250383279883 +0.03245754741110717934
-0.03005108647832316349 +0.06639638920584323145
-0.12785539943074419877 +0.16108195027422289591
-0.33109682490118552689 +0.31334147930199662824
-0.00071902292069586649 +0.12781393729261159020
-0.11032121826394464259 +0.08009787829777614832
+0.17391913111317447438 +0.01603500652977041252
-0.19881343136130946725 +0.44355151711249629631
+0.22991478013388710888 -0.03366125609437892185
-0.07549586115278461573 -0.05564099977918673945
-0.14552095755502586494 -0.21686154194374523962
-0.27898219347042391147 -0.13366438653722728658
+0.30315294290333899552 -0.05776497520907641903
+0.06666216923448070597 +0.14298961480091265663
-0.05862855183566073602 +0.00975369435994632994
+0.07781868609444508866 -0.17245260396625017307
+0.37098440776863844670 -0.42123013730533220844
+0.07331070083486385114 +0.05565748497758959967
+0.20393678944848420143 +0.13446808554460637497
+0.07794329629512802837 -0.31594543019892479263
+0.45768743769695752199 +0.02558027131724910364
-0.00265313615222195764 +0.07007710024491969891
-0.21414026066896496570 +0.13211410167369058710
+0.18339099819045656670 -0.12398133458021015629
+0.23517999459570043674 +0.23963325095774823392
+0.22781564187432995494 +0.25186847658432431896
-0.02142775502470634086 -0.00534224978560454700
-0.42649730955685777323 -0.16648676020952851706
-0.04458011380718124306 +0.15190022986554863049
-0.37272958285593743577 +0.03717849489228475246
-0.19256539087044199920 -0.05635793269094147018
+0.20007012973974358516 +0.09748305898704512362
-0.12758745357497353057 +0.24178997895716070055
-0.13439468425468631407 -0.05517173557545262952
+0.16434611092781981068 -0.22566680050307691419
-0.04191417372913375239 -0.03926925139453846247
+0.10432725994157238114 +0.07285226783997694744
+0.00748594542174968458 -0.38816677316051523272
+0.14607204476785151659 +0.36978500706248468299
+0.01996036413413104782 +0.11228294776080610662
-0.10995682232261738687 -0.23942320389889021337
+0.31729414402473332668 +0.20073953403852856647
-0.08656746309369744985 +0.28602236113013468355
+0.36763409687948844784 -0.09382864468992646589
+0.03495633766305722423 +0.26667451268731612313
+0.43304605839215465357 -0.08672971966025122548
+0.25129311830228545643 +0.00987755670910955841
-0.06588339197996856411 -0.41749171360926201624
-0.39033824283730833571 -0.01498268290043847095
+0.05945009216871910418 +0.46643641760762977189
+0.03774918817914757474 -0.01164065486665505356
-0.35000983282955028253 -0.11538147970321960267
+0.24798986068174871944 -0.14543913371616862262
-0.20260238706154326538 +0.16729021181431841248
+0.23513495168096476551 -0.39092922336783914039
+0.16438032537606539485 -0.06697843669133368705
+0.30494480431999537728 -0.10824215278765991766
-0.02485210551475813823 +0.38192991308267354444
-0.06952452913755724495 -0.36140501825704796079
+0.04706236418785103570 -0.00901750434587911265
+0.35365440973626699472 -0.12347461227159384212
-0.14342292228925618280 +0.03218165286665564118
+0.00236894905329387839 -0.17185983052516690117
-0.02652636831330246192 -0.24386557622089261033
+0.15527711344702449514 +0.02940568870295690029
-0.15775196081312609087 -0.42780390159295111907
+0.06841840765982237782 +0.22833369699697586563
+0.16209308888674406335 -0.15945602971655442603
-0.11159579804327834918 -0.07976864377649917071
+0.04016720760908520926 -0.23641186333997832314
-0.21849015867586146777 -0.09039676115920164401
+0.15763980150010153958 -0.17373324606816448190
+0.02855885486551107411 +0.26457616427588459551
+0.03519335916060800651 -0.18078400501141778101
+0.23513745410215214360 -0.21140699879195601341
-0.25434945864678892846 +0.10578640535806893563
+0.09965165793758107293 -0.06442164169582759170
+0.20546563594603922676 -0.19559718794937114295
-0.36143318752656988790 -0.04375581920682486414
-0.08631184625189275428 +0.45436644038461621031
+0.15641155402652373585 -0.08452656193810381691
+0.31824187161614114761 -0.19646840242027585610
+0.42457420500172460276 -0.11617781913199387578
+0.03234783951046904527 +0.16679395000080454725
+0.16193840989966062915 +0.19414326779941554202
+0.21066404568002033981 -0.09622355926425868455
-0.21794323416296940144 +0.23382905829684169641
+0.12161131017999732284 -0.24349727218757150071
-0.04927805815916302956 -0.25232573155159399025
-0.16119580538032468597 +0.15694163308773589893
-0.02382935422250653801 +0.22267964982085958203
-0.23061614999929180847 +0.00619788099585244501
-0.12923702727891400732 -0.03082672224197091637
+0.24835523304996326432 -0.26746011268837543984
+0.12188666077471999039 -0.32351421527721829774
-0.15010399707593113927 -0.08627353609648341637
+0.28988756918020736064 +0.08452379581128638408
+0.04696894518606414826 +0.22512778156172957855
+0.27359021547465339763 +0.30884227530889601931
-0.16395722283376185091 -0.02030575066865319966
-0.18158225495513147241 -0.06741277002567780396
+0.20999221736470097266 -0.14732877276971390046
-0.05595666701161372547 +0.33054537491432417484
-0.04597934964523153756 +0.08158874123517673160
-0.14195311234061086525 +0.18848244517192513925
+0.11151810916279419894 +0.16892567676743486249
+0.03118595998605977471 -0.01440055724359273759
+0.14399329555624018617 +0.19327314526451738752
+0.05929282333279539685 +0.07073944309257101937
-0.39600072858065349379 +0.39807892906347380757
+0.06566112285549524641 +0.29678727405594224065
+0.34121514655712542607 +0.18422280264672580286
-0.16926101978320590158 +0.13513272013192551002
-0.27326337025099317612 +0.10472903136473471486
+0.44399850606937119046 -0.01437369581007319486
+0.04562089237484256987 +0.17422006148660507119
-0.23257792806226962323 -0.03009300373290479946
-0.18163956532067426775 -0.06832597103319271170
+0.07350174748954912962 +0.01444784729952769409
+0.07408972616615222551 -0.14816449004056092553
-0.32475677238959183013 +0.19369770756649268284
-0.15513522431970055981 -0.24337528936571167781
-0.31624036287691598135 +0.20822963907570390951
-0.16184744976395942784 +0.06131783665757417623
-0.40434145652631686696 -0.24829181886036449933
+0.05035835264211735440 -0.15371876534804257419
+0.15588148944437446586 -0.31733275314788550459
+0.31697076482789804386 +0.16779942341892978286
-0.42185545166455323818 -0.34997580387331539420
-0.04889286563708566957 -0.12152582092944441694
+0.21141598682597817493 +0.17530560988228716113
+0.09404312159469196963 -0.17701370400829308238
+0.19566288793896835507 -0.03880457184200508669
-0.28027869365531554724 +0.15160836152632267693
+0.04402501241215389660 -0.07941096161383409680
-0.02010106802929551018 +0.02489603636351678251
+0.08033407179831025813 +0.01006462518868089795
+0.26510182048073588357 -0.42712085715048486723
-0.36625734988544195181 -0.29426585404694327597
-0.03859344535194147996 +0.03056960986727297325
+0.19690101287929728802 -0.18197234511916682287
+0.22649113579921509309 +0.27396639546588652525
+0.02662944592451826908 +0.01155093301991555466
+0.23794729827006960710 -0.46942883139031527095
-0.39106502294443334922 +0.14677075498541092280
-0.07025805071887192277 -0.23865367789408609145
+0.08872885023910687119 +0.13901938874371250199
-0.22429770783884966923 -0.00959034662598473586
-0.12676463271833143809 -0.26301068656409737345
+0.22348963233057833611 +0.00518292896777711176
-0.12695017407929304332 -0.37943052865906057303
+0.34003711849376322407 +0.04259060727304819771
-0.05959659668585309822 -0.32296516126504265509
+0.36512036293986632751 -0.06745816792808184692
+0.03342020568388881507 +0.14475727447778419243
-0.14313935417807177597 -0.34598343480901860847
+0.25875061769832247149 +0.13831512130091083712
+0.04955560382912388429 +0.12945039087250909127
+0.11755295046953462279 +0.35520770041827542940
-0.06773694478849090483 -0.08287407535192803376
-0.32913176457794829366 +0.00875924477006312374
-0.15296710021233222987 +0.47114654035009012611
-0.32016278485866167536 +0.22707100364007715143
-0.04479404266719422267 -0.26576092433170073193
+0.07678555271064058108 -0.04526176088624983551
+0.01979854321769081160 -0.20235164161886182166
-0.24807850774801520899 +0.07684059376844731837
-0.02366799671544739248 +0.05391035451814429891
-0.01955410004609947627 +0.15703624574236202394
-0.02404483146755465039 -0.17319537113000021966
+0.31369774079718970583 -0.20675990044534614531
-0.01516222473110284685 -0.25598485307473378692
+0.09866694503593009813 -0.23604461055455694396
+0.36493266589447592718 -0.22184556711504388460
+0.05992440557920997168 -0.20320928042110297795
-0.14054993929541625963 +0.06693714093805447352
+0.23298366935359310359 -0.11789574288867027407
-0.04180781241428604966 +0.36912781123023136187
+0.06712718417215018940 -0.05917998326733342473
+0.21485465765448158448 +0.42307948699364927858
+0.05437416250886345503 +0.00750397560295157362
+0.30632423687105864163 -0.03758204574142665066
+0.23666713709769215956 +0.32803858780904815440
+0.14429067659463523654 -0.12454783169634109363
+0.06037119620093339689 +0.24021243918869938927
-0.12030416902590485018 +0.23726076239122428913
+0.26035636796547312333 -0.20272461666787833234
+0.07148339399476988376 -0.06366570615482325390
+0.03863944082375525557 +0.00142273724819297342
+0.40328934939907157275 +0.39793520734139831152
+0.02534643937998698471 -0.01630587590439241952
-0.10353720150860529214 +0.04743865539038677470
